,symbol,companyid
3299,MHK-USD-STK,31670
3300,MHO-USD-STK,328190
3301,MIC-USD-STK,10214722
3302,MICT-USD-STK,3678659
3303,MIDD-USD-STK,289062
3304,MILE-USD-STK,225000119
3305,MIME-USD-STK,50985792
3306,MIMO-USD-STK,24513
3307,MIN-USD-STK,6157983
3308,MINT-USD-STK,79688203
3309,MIO-USD-STK,716487929
3310,MIR-USD-STK,836768
3311,MIRM-USD-STK,590571226
3312,MIT-USD-STK,691121509
3313,MITK-USD-STK,288586
3314,MJ-USD-STK,310520628
3315,MKC-USD-STK,181176
3316,MKFG-USD-STK,275361925
3317,MKL-USD-STK,286393
3318,MKSI-USD-STK,398351
3319,MKTW-USD-STK,706201714
3320,MKTX-USD-STK,109450
3321,ML-USD-STK,283871607
3322,MLAB-USD-STK,287550
3323,MLHR-USD-STK,29431
3324,MLI-USD-STK,316367
3325,MLKN-USD-STK,29431
3326,MLM-USD-STK,31153
3327,MLN-USD-STK,39861113
3328,MLNK-USD-STK,697299161
3329,MLPA-USD-STK,204565926
3330,MLPX-USD-STK,243965352
3331,MLR-USD-STK,337812
3332,MLYS-USD-STK,710468587
3333,MMAT-USD-STK,645412792
3334,MMC-USD-STK,473342
3335,MMD-USD-STK,130696748
3336,MMI-USD-STK,4249042
3337,MMIN-USD-STK,531921788
3338,MMIT-USD-STK,531921786
3339,MMM-USD-STK,289194
3340,MMS-USD-STK,218451
3341,MMSI-USD-STK,319791
3342,MMU-USD-STK,3590667
3343,MMYT-USD-STK,109916200
3344,MN-USD-STK,136932229
3345,MNA-USD-STK,79688139
3346,MNDT-USD-STK,26991845
3347,MNDY-USD-STK,214992529
3348,MNKD-USD-STK,9282918
3349,MNMD-USD-STK,631045282
3350,MNR-USD-STK,289008
3351,MNRL-USD-STK,606768390
3352,MNRO-USD-STK,318869
3353,MNST-USD-STK,343729
3354,MNTK-USD-STK,697893901
3355,MNTS-USD-STK,578410936
3356,MNTV-USD-STK,25576389
3357,MO-USD-STK,296308
3358,MOAT-USD-STK,204865826
3359,MOD-USD-STK,288838
3360,MODG-USD-STK,25981
3361,MODN-USD-STK,141189
3362,MODV-USD-STK,33398
3363,MOFG-USD-STK,831697
3364,MOG A-USD-STK,289620
3365,MOH-USD-STK,4107517
3366,MOO-USD-STK,36765625
3367,MORF-USD-STK,345057935
3368,MORN-USD-STK,31721
3369,MORT-USD-STK,139409877
3370,MOS-USD-STK,890498
3371,MOTV-USD-STK,695998225
3372,MOV-USD-STK,330762
3373,MOXC-USD-STK,129246687
3374,MP-USD-STK,677172258
3375,MPAA-USD-STK,340577
3376,MPB-USD-STK,375038
3377,MPC-USD-STK,118315802
3378,MPLN-USD-STK,968903
3379,MPW-USD-STK,12344550
3380,MPWR-USD-STK,3051626
3381,MQ-USD-STK,134231191
3382,MQY-USD-STK,6158281
3383,MRAC-USD-STK,696232249
3384,MRC-USD-STK,44459271
3385,MRCY-USD-STK,376921
3386,MRK-USD-STK,288502
3387,MRLN-USD-STK,6892938
3388,MRNA-USD-STK,128680956
3389,MRNS-USD-STK,7606380
3390,MRO-USD-STK,314842
3391,MRSN-USD-STK,1623526
3392,MRTN-USD-STK,286586
3393,MRTX-USD-STK,121270
3394,MRUS-USD-STK,24929296
3395,MRVI-USD-STK,573282023
3396,MRVL-USD-STK,31158
3397,MS-USD-STK,472898
3398,MSA-USD-STK,288318
3399,MSB-USD-STK,288778
3400,MSBI-USD-STK,764589
3401,MSCI-USD-STK,7844318
3402,MSDA-USD-STK,704991941
3403,MSEX-USD-STK,288070
3404,MSFT-USD-STK,21835
3405,MSGE-USD-STK,572161426
3406,MSGM-USD-STK,691277895
3407,MSGN-USD-STK,61761808
3408,MSGS-USD-STK,289813109
3409,MSI-USD-STK,99186
3410,MSM-USD-STK,108424
3411,MSON-USD-STK,348618
3412,MSOS-USD-STK,671267018
3413,MSP-USD-STK,546074326
3414,MSTR-USD-STK,384976
3415,MTAC-USD-STK,694256997
3416,MTB-USD-STK,272285
3417,MTCH-USD-STK,355279
3418,MTD-USD-STK,31468
3419,MTDR-USD-STK,11888172
3420,MTEM-USD-STK,27892633
3421,MTG-USD-STK,319993
3422,MTH-USD-STK,178296
3423,MTN-USD-STK,36122
3424,MTNB-USD-STK,243651290
3425,MTOR-USD-STK,366314
3426,MTRN-USD-STK,256977
3427,MTRX-USD-STK,31193
3428,MTSI-USD-STK,138672527
3429,MTTR-USD-STK,216217917
3430,MTUM-USD-STK,233326961
3431,MTVC-USD-STK,1758539121
3432,MTW-USD-STK,286163
3433,MTX-USD-STK,320303
3434,MTZ-USD-STK,171604
3435,MU-USD-STK,289030
3436,MUA-USD-STK,920695
3437,MUB-USD-STK,37088920
3438,MUC-USD-STK,3590975
3439,MUDS-USD-STK,685148387
3440,MUI-USD-STK,5665160
3441,MUJ-USD-STK,3591241
3442,MULN-USD-STK,302789480
3443,MUNI-USD-STK,82308047
3444,MUR-USD-STK,290060
3445,MUSA-USD-STK,240460878
3446,MUST-USD-STK,569887076
3447,MUX-USD-STK,310819
3448,MVBF-USD-STK,9616061
3449,MVF-USD-STK,6180080
3450,MVIS-USD-STK,127282
3451,MVST-USD-STK,128864639
3452,MWA-USD-STK,10404838
3453,MX-USD-STK,24003335
3454,MXI-USD-STK,29247279
3455,MXIM-USD-STK,95673
3456,MXL-USD-STK,23374622
3457,MYD-USD-STK,6180662
3458,MYE-USD-STK,290177
3459,MYGN-USD-STK,31822
3460,MYI-USD-STK,6184198
3461,MYMD-USD-STK,694917951
3462,MYN-USD-STK,6180603
3463,MYOV-USD-STK,403430039
3464,MYPS-USD-STK,215652585
3465,MYRG-USD-STK,290202
3466,NAAC-USD-STK,692545454
3467,NABL-USD-STK,709612693
3468,NAC-USD-STK,3598574
3469,NAD-USD-STK,3598840
3470,NAIL-USD-STK,206886716
3471,NAKD-USD-STK,30662613
3472,NANR-USD-STK,319598498
3473,NAPA-USD-STK,705423637
3474,NARI-USD-STK,140993984
3475,NAT-USD-STK,390562
3476,NATI-USD-STK,336718
3477,NATR-USD-STK,290703
3478,NAUT-USD-STK,568970644
3479,NAVI-USD-STK,260005529
3480,NBB-USD-STK,104594301
3481,NBEV-USD-STK,31095026
3482,NBHC-USD-STK,78754792
3483,NBIX-USD-STK,32073
3484,NBN-USD-STK,254615
3485,NBR-USD-STK,290681
3486,NBTB-USD-STK,289652
3487,NBXG-USD-STK,708091218
3488,NC-USD-STK,290291
3489,NCBS-USD-STK,3565990
3490,NCLH-USD-STK,4180463
3491,NCMI-USD-STK,7958431
3492,NCNO-USD-STK,226872615
3493,NCR-USD-STK,169308
3494,NCV-USD-STK,4284514
3495,NCZ-USD-STK,6452602
3496,NDAQ-USD-STK,740535
3497,NDLS-USD-STK,8101881
3498,NDMO-USD-STK,643469389
3499,NDSN-USD-STK,143614
3500,NE-USD-STK,291385
3501,NEA-USD-STK,3611063
3502,NEAR-USD-STK,217067183
3503,NEBC-USD-STK,695713446
3504,NEE-USD-STK,270586
3505,NEGG-USD-STK,6463012
3506,NEM-USD-STK,291795
3507,NEO-USD-STK,1335304
3508,NEOG-USD-STK,339683
3509,NESR-USD-STK,421015703
3510,NET-USD-STK,81851700
3511,NETC-USD-STK,717763501
3512,NETI-USD-STK,242372534
3513,NEU-USD-STK,270395
3514,NEWR-USD-STK,44316034
3515,NEWT-USD-STK,528094
3516,NEX-USD-STK,235432682
3517,NEXA-USD-STK,284839929
3518,NEXI-USD-STK,144940473
3519,NEXT-USD-STK,137351668
3520,NFBK-USD-STK,37407747
3521,NFE-USD-STK,547804145
3522,NFG-USD-STK,290898
3523,NFH-USD-STK,569706122
3524,NFJ-USD-STK,20718981
3525,NFLX-USD-STK,32012
3526,NFRA-USD-STK,243871626
3527,NFYS-USD-STK,1674174051
3528,NGAB-USD-STK,699341339
3529,NGAC-USD-STK,34094763
3530,NGCA-USD-STK,706424859
3531,NGM-USD-STK,41080995
3532,NGMS-USD-STK,656424652
3533,NGVC-USD-STK,4312149
3534,NGVT-USD-STK,313060799
3535,NH-USD-STK,222554189
3536,NHC-USD-STK,31869
3537,NHF-USD-STK,26380824
3538,NHI-USD-STK,320908
3539,NI-USD-STK,292092
3540,NIC-USD-STK,3565990
3541,NID-USD-STK,217602630
3542,NIE-USD-STK,32821852
3543,NINE-USD-STK,232311079
3544,NJR-USD-STK,291335
3545,NKE-USD-STK,291981
3546,NKLA-USD-STK,590935798
3547,NKTR-USD-STK,29929
3548,NKTX-USD-STK,544531597
3549,NKX-USD-STK,3610224
3550,NLCP-USD-STK,613283671
3551,NLOK-USD-STK,35000
3552,NLS-USD-STK,399071
3553,NLSN-USD-STK,422760
3554,NLST-USD-STK,28700262
3555,NLTX-USD-STK,34924763
3556,NLY-USD-STK,382914
3557,NMAI-USD-STK,714934620
3558,NMCO-USD-STK,611718214
3559,NMFC-USD-STK,109764267
3560,NMIH-USD-STK,204777589
3561,NML-USD-STK,224401677
3562,NMRK-USD-STK,171030416
3563,NMTR-USD-STK,281083548
3564,NMZ-USD-STK,7424168
3565,NN-USD-STK,108517188
3566,NNA-USD-STK,46052567
3567,NNBR-USD-STK,645715
3568,NNI-USD-STK,4279195
3569,NNN-USD-STK,275573
3570,NNOX-USD-STK,651340183
3571,NOAC-USD-STK,688666276
3572,NOBL-USD-STK,244629641
3573,NOC-USD-STK,97199
3574,NOG-USD-STK,30822601
3575,NOGN-USD-STK,257142630
3576,NOMD-USD-STK,240584396
3577,NOTE-USD-STK,697565304
3578,NOTV-USD-STK,25587
3579,NOV-USD-STK,31900
3580,NOVA-USD-STK,234681245
3581,NOVT-USD-STK,400280
3582,NOW-USD-STK,22967487
3583,NP-USD-STK,7666044
3584,NPCE-USD-STK,125322
3585,NPCT-USD-STK,699844025
3586,NPFD-USD-STK,717352258
3587,NPK-USD-STK,291023
3588,NPO-USD-STK,2312985
3589,NPTN-USD-STK,1797684
3590,NR-USD-STK,94188
3591,NRC-USD-STK,366847
3592,NRDS-USD-STK,243657962
3593,NRDY-USD-STK,702706192
3594,NREF-USD-STK,650039473
3595,NRG-USD-STK,413857
3596,NRGV-USD-STK,606278429
3597,NRGX-USD-STK,589384639
3598,NRIM-USD-STK,333352
3599,NRIX-USD-STK,206907980
3600,NRK-USD-STK,8493354
3601,NRXP-USD-STK,319388181
3602,NRZ-USD-STK,225838735
3603,NSA-USD-STK,257024482
3604,NSAV-USD-STK,45759626
3605,NSC-USD-STK,292268
3606,NSIT-USD-STK,336930
3607,NSP-USD-STK,24320
3608,NSSC-USD-STK,289814
3609,NSTB-USD-STK,699353949
3610,NSTC-USD-STK,703380339
3611,NSTD-USD-STK,703380355
3612,NSTG-USD-STK,9648933
3613,NTAP-USD-STK,32052
3614,NTB-USD-STK,874003
3615,NTCT-USD-STK,32039
3616,NTGR-USD-STK,166754
3617,NTLA-USD-STK,277799796
3618,NTNX-USD-STK,126751161
3619,NTP-USD-STK,319809
3620,NTRA-USD-STK,27603970
3621,NTRS-USD-STK,291896
3622,NTST-USD-STK,647754084
3623,NTSX-USD-STK,554518416
3624,NTUS-USD-STK,31913
3625,NU-USD-STK,412550767
3626,NUAG-USD-STK,379030563
3627,NUAN-USD-STK,346200
3628,NUBD-USD-STK,536366310
3629,NUDM-USD-STK,420306444
3630,NUE-USD-STK,184945
3631,NUGO-USD-STK,1675281273
3632,NUGT-USD-STK,116840403
3633,NULG-USD-STK,408163348
3634,NULV-USD-STK,408452529
3635,NUMG-USD-STK,408452575
3636,NUMV-USD-STK,408163349
3637,NUS-USD-STK,352094
3638,NUSC-USD-STK,408163350
3639,NUSI-USD-STK,640430391
3640,NUTX-USD-STK,705789927
3641,NUV-USD-STK,6184235
3642,NUVA-USD-STK,32305
3643,NUVB-USD-STK,639036735
3644,NUVL-USD-STK,702442629
3645,NVAX-USD-STK,350381
3646,NVCR-USD-STK,69172456
3647,NVDA-USD-STK,32307
3648,NVEC-USD-STK,32205
3649,NVEE-USD-STK,206492532
3650,NVG-USD-STK,6180081
3651,NVGS-USD-STK,9390969
3652,NVMI-USD-STK,124752
3653,NVR-USD-STK,182505
3654,NVRO-USD-STK,30485592
3655,NVST-USD-STK,629627778
3656,NVT-USD-STK,542155250
3657,NVTA-USD-STK,222707176
3658,NVTS-USD-STK,306401012
3659,NVVE-USD-STK,546815975
3660,NWBI-USD-STK,345724
3661,NWBO-USD-STK,1342115
3662,NWE-USD-STK,184841
3663,NWL-USD-STK,291703
3664,NWLI-USD-STK,290505
3665,NWN-USD-STK,292047
3666,NWPX-USD-STK,367138
3667,NWSA-USD-STK,212741644
3668,NWTN-USD-STK,1779629781
3669,NX-USD-STK,40084670
3670,NXDT-USD-STK,26380824
3671,NXGN-USD-STK,186373
3672,NXJ-USD-STK,3598960
3673,NXP-USD-STK,6180082
3674,NXPI-USD-STK,934467
3675,NXRT-USD-STK,273532939
3676,NXST-USD-STK,518638
3677,NXT-USD-STK,257530966
3678,NXTG-USD-STK,127365792
3679,NXU-USD-STK,701147845
3680,NYCB-USD-STK,334862
3681,NYF-USD-STK,37616529
3682,NYMT-USD-STK,8322482
3683,NYT-USD-STK,291619
3684,NZF-USD-STK,3601894
3685,O-USD-STK,339305
3686,OABI-USD-STK,1765536061
3687,OACB-USD-STK,685231054
3688,OAS-USD-STK,37644463
3689,OB-USD-STK,34215227
3690,OBNK-USD-STK,51521341
3691,OC-USD-STK,294338
3692,OCA-USD-STK,693225718
3693,OCDX-USD-STK,270126961
3694,OCEA-USD-STK,669640055
3695,OCFC-USD-STK,364474
3696,OCGN-USD-STK,303874231
3697,OCN-USD-STK,350748
3698,OCSL-USD-STK,33054673
3699,OCUL-USD-STK,41955650
3700,OCX-USD-STK,78474527
3701,ODFL-USD-STK,319404
3702,ODP-USD-STK,32356
3703,OEC-USD-STK,265752678
3704,OEF-USD-STK,8797795
3705,OEPW-USD-STK,700436257
3706,OFC-USD-STK,344249
3707,OFG-USD-STK,294078
3708,OFIX-USD-STK,32538
3709,OFLX-USD-STK,830448
3710,OGE-USD-STK,293569
3711,OGIG-USD-STK,565259924
3712,OGN-USD-STK,653748561
3713,OGS-USD-STK,243685856
3714,OHI-USD-STK,324452
3715,OI-USD-STK,32583
3716,OIH-USD-STK,3589047
3717,OII-USD-STK,94799
3718,OIS-USD-STK,94197
3719,OKE-USD-STK,293889
3720,OKTA-USD-STK,109373551
3721,OLED-USD-STK,391070
3722,OLLI-USD-STK,301580992
3723,OLMA-USD-STK,540573682
3724,OLN-USD-STK,293645
3725,OLO-USD-STK,129788613
3726,OLP-USD-STK,293779
3727,OLPX-USD-STK,1679658907
3728,OM-USD-STK,285802795
3729,OMC-USD-STK,96161
3730,OMCL-USD-STK,32401
3731,OMER-USD-STK,32388
3732,OMF-USD-STK,986834
3733,OMFL-USD-STK,541364752
3734,OMGA-USD-STK,608446276
3735,OMI-USD-STK,294382
3736,OMIC-USD-STK,561503319
3737,ON-USD-STK,411950
3738,ONB-USD-STK,293447
3739,ONCR-USD-STK,330873711
3740,ONCT-USD-STK,344890993
3741,ONDS-USD-STK,60309355
3742,ONEM-USD-STK,53311530
3743,ONEQ-USD-STK,8597886
3744,ONEV-USD-STK,315147049
3745,ONEW-USD-STK,272093428
3746,ONEY-USD-STK,315147047
3747,ONL-USD-STK,1684297636
3748,ONLN-USD-STK,570177538
3749,ONON-USD-STK,1679037270
3750,ONPH-USD-STK,407420
3751,ONTF-USD-STK,93933
3752,ONTO-USD-STK,33946
3753,ONYX-USD-STK,1682246414
3754,OOMA-USD-STK,22275052
3755,OPA-USD-STK,706077535
3756,OPAD-USD-STK,418006878
3757,OPAL-USD-STK,226080908
3758,OPCH-USD-STK,206437596
3759,OPEN-USD-STK,273515631
3760,OPI-USD-STK,53262489
3761,OPK-USD-STK,33405327
3762,OPP-USD-STK,371754155
3763,OPRT-USD-STK,33406730
3764,OPRX-USD-STK,52289160
3765,OPY-USD-STK,270361
3766,ORA-USD-STK,4306112
3767,ORBC-USD-STK,896851
3768,ORC-USD-STK,131452904
3769,ORCC-USD-STK,327331717
3770,ORCL-USD-STK,22247
3771,ORGN-USD-STK,100704533
3772,ORGO-USD-STK,294048
3773,ORI-USD-STK,293614
3774,ORIC-USD-STK,303713108
3775,ORLY-USD-STK,324289
3776,ORMP-USD-STK,12191105
3777,OSBC-USD-STK,338640
3778,OSCR-USD-STK,246247134
3779,OSH-USD-STK,225323712
3780,OSIS-USD-STK,366230
3781,OSK-USD-STK,294167
3782,OSPN-USD-STK,385488
3783,OSTK-USD-STK,675577
3784,OSUR-USD-STK,540470
3785,OSW-USD-STK,580699758
3786,OTEX-USD-STK,108839
3787,OTIS-USD-STK,159264
3788,OTLK-USD-STK,145859589
3789,OTMO-USD-STK,408262883
3790,OTRK-USD-STK,7290234
3791,OTTR-USD-STK,294269
3792,OUNZ-USD-STK,204714357
3793,OUSA-USD-STK,303544011
3794,OUST-USD-STK,543805915
3795,OUT-USD-STK,242244239
3796,OVID-USD-STK,288870432
3797,OWL-USD-STK,715530997
3798,OWLT-USD-STK,252461233
3799,OXLC-USD-STK,108713990
3800,OXM-USD-STK,294483
3801,OXY-USD-STK,293286
3802,OYST-USD-STK,541596858
3803,OZ-USD-STK,693489764
3804,OZK-USD-STK,362889
3805,OZSC-USD-STK,648752665
3806,PACB-USD-STK,11461617
3807,PACE-USD-STK,686970069
3808,PACI-USD-STK,1758288216
3809,PACK-USD-STK,540631094
3810,PACW-USD-STK,1038352
3811,PACX-USD-STK,699146233
3812,PAE-USD-STK,4238820
3813,PAG-USD-STK,365436
3814,PAGS-USD-STK,547797906
3815,PAHC-USD-STK,528955
3816,PALL-USD-STK,54629087
3817,PANL-USD-STK,262886628
3818,PANW-USD-STK,25460099
3819,PAPR-USD-STK,552940766
3820,PAR-USD-STK,294978
3821,PARA-USD-STK,27763231
3822,PARR-USD-STK,98924
3823,PASG-USD-STK,602462727
3824,PATH-USD-STK,343303132
3825,PATK-USD-STK,295249
3826,PAVE-USD-STK,415556335
3827,PAVM-USD-STK,277974005
3828,PAX-USD-STK,699852503
3829,PAXS-USD-STK,1684854327
3830,PAY-USD-STK,713430507
3831,PAYA-USD-STK,39150093
3832,PAYC-USD-STK,254225545
3833,PAYO-USD-STK,33370862
3834,PAYX-USD-STK,295368
3835,PB-USD-STK,393970
3836,PBCT-USD-STK,295774
3837,PBD-USD-STK,34951217
3838,PBF-USD-STK,142892259
3839,PBH-USD-STK,10969688
3840,PBI-USD-STK,297018
3841,PBJ-USD-STK,22938452
3842,PBT-USD-STK,296066
3843,PBUS-USD-STK,528505638
3844,PBW-USD-STK,22892852
3845,PBYI-USD-STK,128739842
3846,PCAR-USD-STK,294721
3847,PCB-USD-STK,7862226
3848,PCCT-USD-STK,710613267
3849,PCEF-USD-STK,98561853
3850,PCG-USD-STK,139813
3851,PCH-USD-STK,297620
3852,PCN-USD-STK,3603521
3853,PCOR-USD-STK,29510794
3854,PCPC-USD-STK,693454929
3855,PCRB-USD-STK,1792287426
3856,PCRX-USD-STK,27508
3857,PCSB-USD-STK,412825092
3858,PCT-USD-STK,582019472
3859,PCTY-USD-STK,254957567
3860,PCVX-USD-STK,307500026
3861,PCY-USD-STK,37982825
3862,PCYO-USD-STK,416326
3863,PD-USD-STK,116060746
3864,PDAC-USD-STK,687065828
3865,PDBC-USD-STK,272841994
3866,PDCE-USD-STK,296104
3867,PDCO-USD-STK,320186
3868,PDEC-USD-STK,640503095
3869,PDFS-USD-STK,32789
3870,PDM-USD-STK,3274917
3871,PDN-USD-STK,37457174
3872,PDO-USD-STK,693405871
3873,PDOT-USD-STK,702768106
3874,PDP-USD-STK,32987496
3875,PDSB-USD-STK,53742727
3876,PDT-USD-STK,8102286
3877,PEAK-USD-STK,277966
3878,PEAR-USD-STK,260735094
3879,PEB-USD-STK,74859451
3880,PEBO-USD-STK,327660
3881,PECO-USD-STK,84223462
3882,PEG-USD-STK,298482
3883,PEGA-USD-STK,350216
3884,PEJ-USD-STK,22938307
3885,PEN-USD-STK,28688621
3886,PENN-USD-STK,335919
3887,PEO-USD-STK,323203
3888,PEP-USD-STK,32854
3889,PEPG-USD-STK,1677986244
3890,PERI-USD-STK,246745834
3891,PETQ-USD-STK,435392887
3892,PETS-USD-STK,1342577
3893,PETZ-USD-STK,426513526
3894,PEY-USD-STK,22892787
3895,PFBC-USD-STK,3175915
3896,PFC-USD-STK,342146
3897,PFDR-USD-STK,702575696
3898,PFE-USD-STK,162270
3899,PFEB-USD-STK,650551398
3900,PFF-USD-STK,33508791
3901,PFFA-USD-STK,544631656
3902,PFFD-USD-STK,528855653
3903,PFFV-USD-STK,659514826
3904,PFG-USD-STK,201105
3905,PFGC-USD-STK,271958947
3906,PFHC-USD-STK,573605615
3907,PFHD-USD-STK,286199174
3908,PFIX-USD-STK,708955996
3909,PFL-USD-STK,6099575
3910,PFLT-USD-STK,129679481
3911,PFM-USD-STK,25304354
3912,PFMT-USD-STK,25232180
3913,PFN-USD-STK,10698517
3914,PFPT-USD-STK,6330458
3915,PFS-USD-STK,3216960
3916,PFSI-USD-STK,228140094
3917,PFSW-USD-STK,93816
3918,PFTA-USD-STK,711927723
3919,PFXF-USD-STK,214279555
3920,PG-USD-STK,33328
3921,PGC-USD-STK,295399
3922,PGEN-USD-STK,22365961
3923,PGF-USD-STK,30470540
3924,PGJ-USD-STK,22892844
3925,PGNY-USD-STK,114326063
3926,PGR-USD-STK,33352
3927,PGRE-USD-STK,4524129
3928,PGTI-USD-STK,6628356
3929,PGX-USD-STK,40538756
3930,PGY-USD-STK,716669374
3931,PH-USD-STK,295170
3932,PHAT-USD-STK,613615658
3933,PHB-USD-STK,38989269
3934,PHDG-USD-STK,223403251
3935,PHK-USD-STK,4650548
3936,PHM-USD-STK,294550
3937,PHO-USD-STK,25875309
3938,PHR-USD-STK,30661314
3939,PHUN-USD-STK,108788945
3940,PHVS-USD-STK,402951024
3941,PHYS-USD-STK,82741465
3942,PI-USD-STK,427445
3943,PIAI-USD-STK,683386883
3944,PICK-USD-STK,160289298
3945,PID-USD-STK,25304319
3946,PII-USD-STK,297441
3947,PIII-USD-STK,555049589
3948,PINC-USD-STK,705287
3949,PINE-USD-STK,639954995
3950,PING-USD-STK,375724787
3951,PINS-USD-STK,139264388
3952,PIO-USD-STK,34951151
3953,PIPP-USD-STK,689610084
3954,PIPR-USD-STK,522608
3955,PIRS-USD-STK,1570613
3956,PIZ-USD-STK,39735495
3957,PJAN-USD-STK,596822141
3958,PJP-USD-STK,22938365
3959,PJT-USD-STK,286743412
3960,PK-USD-STK,246279126
3961,PKB-USD-STK,25304387
3962,PKE-USD-STK,295050
3963,PKG-USD-STK,98885
3964,PKI-USD-STK,268363
3965,PKW-USD-STK,30842208
3966,PL-USD-STK,228487510
3967,PLAB-USD-STK,296511
3968,PLAN-USD-STK,127436489
3969,PLAY-USD-STK,127539536
3970,PLBY-USD-STK,297210
3971,PLCE-USD-STK,35335
3972,PLD-USD-STK,330123
3973,PLMI-USD-STK,704996332
3974,PLMR-USD-STK,606388202
3975,PLNT-USD-STK,304225387
3976,PLOW-USD-STK,4277141
3977,PLPC-USD-STK,3175918
3978,PLRX-USD-STK,325980525
3979,PLSE-USD-STK,276735354
3980,PLTK-USD-STK,530230440
3981,PLTR-USD-STK,43580005
3982,PLUG-USD-STK,405483
3983,PLUS-USD-STK,31639
3984,PLW-USD-STK,37982787
3985,PLXP-USD-STK,8265626
3986,PLXS-USD-STK,102348
3987,PLYA-USD-STK,243462075
3988,PLYM-USD-STK,128982320
3989,PM-USD-STK,6569181
3990,PMAY-USD-STK,659216741
3991,PMF-USD-STK,3601921
3992,PML-USD-STK,3604676
3993,PMM-USD-STK,6180096
3994,PMO-USD-STK,3590683
3995,PMT-USD-STK,59284923
3996,PMVP-USD-STK,259910295
3997,PMX-USD-STK,3606439
3998,PNC-USD-STK,294585
3999,PNFP-USD-STK,527694
4000,PNM-USD-STK,298441
4001,PNNT-USD-STK,33939121
4002,PNOV-USD-STK,637129832
4003,PNQI-USD-STK,45835326
4004,PNR-USD-STK,295688
4005,PNT-USD-STK,656424964
4006,PNTG-USD-STK,610592247
4007,PNTM-USD-STK,699639325
4008,PNW-USD-STK,296957
4009,POCT-USD-STK,571932824
4010,PODD-USD-STK,618908
4011,POLY-USD-STK,33067
4012,POOL-USD-STK,34117
4013,POR-USD-STK,297526
4014,POSH-USD-STK,144130423
4015,POST-USD-STK,140950927
4016,POWI-USD-STK,33163
4017,POWL-USD-STK,297711
4018,POWW-USD-STK,418572555
4019,PPA-USD-STK,25304304
4020,PPBI-USD-STK,375090
4021,PPC-USD-STK,296917
4022,PPD-USD-STK,210331060
4023,PPG-USD-STK,294639
4024,PPGH-USD-STK,698781653
4025,PPL-USD-STK,185508
4026,PPLT-USD-STK,54625234
4027,PPT-USD-STK,6184190
4028,PQG-USD-STK,433871442
4029,PR-USD-STK,323581924
4030,PRA-USD-STK,322563
4031,PRAA-USD-STK,1538503
4032,PRAH-USD-STK,33184
4033,PRAX-USD-STK,409236524
4034,PRCH-USD-STK,247450223
4035,PRCT-USD-STK,248398889
4036,PRDO-USD-STK,377135
4037,PRDS-USD-STK,701881783
4038,PREF-USD-STK,433321961
4039,PRF-USD-STK,25875656
4040,PRFT-USD-STK,401591
4041,PRFZ-USD-STK,29227327
4042,PRG-USD-STK,247226
4043,PRGO-USD-STK,319092
4044,PRGS-USD-STK,33351
4045,PRI-USD-STK,869527
4046,PRIM-USD-STK,4236188
4047,PRK-USD-STK,316163
4048,PRLB-USD-STK,890375
4049,PRLD-USD-STK,373775974
4050,PRM-USD-STK,1675209255
4051,PRME-USD-STK,1673776358
4052,PRN-USD-STK,29596967
4053,PRNT-USD-STK,314878407
4054,PRO-USD-STK,33593027
4055,PROC-USD-STK,709843582
4056,PROG-USD-STK,256359845
4057,PROK-USD-STK,598380790
4058,PRPB-USD-STK,677177163
4059,PRPC-USD-STK,701250838
4060,PRPL-USD-STK,532466377
4061,PRQR-USD-STK,224193775
4062,PRTA-USD-STK,215515336
4063,PRTK-USD-STK,1267824
4064,PRTS-USD-STK,4597614
4065,PRTY-USD-STK,254497048
4066,PRU-USD-STK,1038328
4067,PRVA-USD-STK,118049209
4068,PRVB-USD-STK,429733643
4069,PSA-USD-STK,305520
4070,PSAC-USD-STK,659513337
4071,PSB-USD-STK,383229
4072,PSC-USD-STK,382231897
4073,PSCH-USD-STK,100588930
4074,PSCT-USD-STK,100588928
4075,PSEC-USD-STK,9732251
4076,PSEP-USD-STK,625942264
4077,PSFE-USD-STK,557356178
4078,PSI-USD-STK,22938325
4079,PSJ-USD-STK,22938316
4080,PSK-USD-STK,65922825
4081,PSLV-USD-STK,109231368
4082,PSMT-USD-STK,377097
4083,PSN-USD-STK,199424
4084,PSNL-USD-STK,139360745
4085,PSP-USD-STK,29855335
4086,PSQ-USD-STK,27776689
4087,PSTG-USD-STK,111528632
4088,PSTH-USD-STK,673188902
4089,PSTL-USD-STK,603923229
4090,PSTX-USD-STK,302863260
4091,PSX-USD-STK,27306532
4092,PTA-USD-STK,644808413
4093,PTBD-USD-STK,631645619
4094,PTC-USD-STK,32710
4095,PTCT-USD-STK,1006484
4096,PTEN-USD-STK,337694
4097,PTGX-USD-STK,129263324
4098,PTH-USD-STK,29596930
4099,PTLC-USD-STK,301297426
4100,PTLO-USD-STK,307512580
4101,PTMC-USD-STK,304013108
4102,PTNQ-USD-STK,304013074
4103,PTOC-USD-STK,704890689
4104,PTON-USD-STK,225591096
4105,PTRA-USD-STK,106669954
4106,PTSI-USD-STK,294465
4107,PTVE-USD-STK,81686253
4108,PTY-USD-STK,3660976
4109,PUBM-USD-STK,36397912
4110,PUCK-USD-STK,701012832
4111,PULS-USD-STK,550425246
4112,PUMP-USD-STK,337454005
